person,recording_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,move
follow,1,0.3860549032688141,0.4532079100608825,0.386187732219696,0.446670651435852,0.3815337419509887,0.4467720091342926,0.0,0.0,0.3684900999069214,0.4534339904785156,0.3805780708789825,0.5017680525779724,0.3574540019035339,0.5002425312995911,0.3977069854736328,0.5505053997039795,0.345602810382843,0.5647247433662415,0.4219440519809723,0.5465676188468933,0.3763055801391601,0.586029589176178,0.3708336949348449,0.6079875826835632,0.3610759675502777,0.6078904867172241,0.3616906404495239,0.6889382600784302,0.3842402398586273,0.6818006634712219,0.3286614418029785,0.77033931016922,0.3811286091804504,0.7755758166313171,open
follow,1,0.3875890076160431,0.4532246887683868,0.3877382278442383,0.4470286965370178,0.3831933140754699,0.4468016922473907,0.0,0.0,0.3705198168754577,0.4532581269741058,0.3806028664112091,0.5024189352989197,0.3603654503822326,0.5001689195632935,0.3955150544643402,0.5493967533111572,0.3496261537075043,0.5630919933319092,0.4184928834438324,0.549156665802002,0.3815417885780334,0.5824407935142517,0.3691600859165191,0.6069676876068115,0.3612414300441742,0.6067833304405212,0.360945850610733,0.6894979476928711,0.3854833543300628,0.6822981238365173,0.3292535841464996,0.7722764611244202,0.3828664720058441,0.7732231020927429,open
follow,1,0.3892273008823395,0.4529874920845032,0.3895672857761383,0.4465293288230896,0.3847346007823944,0.4467692077159881,0.0,0.0,0.3722848892211914,0.453843355178833,0.3818976283073425,0.5025174021720886,0.3615816533565521,0.501293957233429,0.3929192125797272,0.5530142784118652,0.3522157669067383,0.5644754767417908,0.4147385954856872,0.5554441213607788,0.3839517831802368,0.5839418768882751,0.372164249420166,0.6097823977470398,0.3636735081672668,0.6094138622283936,0.3615315556526184,0.6895385980606079,0.3850428462028503,0.6809204816818237,0.3290514051914215,0.7699709534645081,0.3819299638271332,0.7702391743659973,open
follow,1,0.3913850486278534,0.4557900428771972,0.3921087682247162,0.4491484761238098,0.3869470655918121,0.4494035542011261,0.0,0.0,0.374635249376297,0.45549276471138,0.3825549781322479,0.5032668113708496,0.3650723993778229,0.5024693608283997,0.3899876475334167,0.5574920177459717,0.3573607802391052,0.5665114521980286,0.4112453460693359,0.5620986819267273,0.3877434134483337,0.5826916098594666,0.3730670809745788,0.6106169819831848,0.3658991158008575,0.6101363301277161,0.3623635470867157,0.6910637617111206,0.385861873626709,0.6817557215690613,0.3299383223056793,0.7709875106811523,0.3812127411365509,0.7680473327636719,open
follow,1,0.3927676081657409,0.4578389525413513,0.3936179578304291,0.4512336850166321,0.3886028826236725,0.451418399810791,0.0,0.0,0.3767476379871368,0.4573898315429687,0.3804204165935516,0.503569483757019,0.3669493794441223,0.503970205783844,0.3819090723991394,0.5589053630828857,0.3599013686180115,0.5663472414016724,0.4037982225418091,0.5709964036941528,0.3904081284999847,0.5845973491668701,0.3729964792728424,0.6123009324073792,0.3677294850349426,0.612716019153595,0.3652798533439636,0.6934018135070801,0.3881770074367523,0.6827948689460754,0.3308951556682586,0.7719554305076599,0.3796496391296386,0.7680123448371887,open
follow,1,0.3944472670555115,0.4594941139221191,0.3954645991325378,0.4529633820056915,0.3902111649513244,0.4529282450675964,0.0,0.0,0.3781603276729584,0.4589563906192779,0.3825196325778961,0.504974901676178,0.3679915070533752,0.5058984756469727,0.3845276832580566,0.5598255395889282,0.3617975115776062,0.5675205588340759,0.4031578004360199,0.578169047832489,0.3937460780143738,0.5848941206932068,0.3758050799369812,0.6150721311569214,0.3696367144584656,0.6161613464355469,0.3684256970882416,0.6942394971847534,0.3893701434135437,0.6868611574172974,0.3331082463264465,0.766270101070404,0.3788953125476837,0.7684487700462341,open
follow,1,0.3962714076042175,0.4602106809616089,0.3972660005092621,0.4539657533168793,0.3919089436531067,0.4539855420589447,0.0,0.0,0.3797529339790344,0.460804671049118,0.3841360509395599,0.5053483843803406,0.3698829710483551,0.5056114196777344,0.3850156962871551,0.5631590485572815,0.3642071187496185,0.5674218535423279,0.402858167886734,0.5892848372459412,0.3963326513767242,0.580994188785553,0.3784635663032532,0.614346981048584,0.3719582557678222,0.6155127882957458,0.3740514814853668,0.693543016910553,0.3918123245239258,0.6856929063796997,0.337976723909378,0.7602652907371521,0.3781843185424804,0.7678664922714233,open
follow,1,0.399014949798584,0.4628206789493561,0.3997106552124023,0.4562723040580749,0.3949533402919769,0.4559997022151947,0.0,0.0,0.3820408880710602,0.4607354998588562,0.3857941925525665,0.5050654411315918,0.3716194927692413,0.5053056478500366,0.3894727826118469,0.5625221133232117,0.3683319389820099,0.5680249333381653,0.4078960716724396,0.5891350507736206,0.3990480601787567,0.5793381929397583,0.3806877434253692,0.6119089722633362,0.3735317885875702,0.6132498979568481,0.3808977007865906,0.6926549077033997,0.3937361538410187,0.6855092644691467,0.3453369140625,0.754569411277771,0.376798927783966,0.7651885151863098,open
follow,1,0.4010460078716278,0.4624170362949371,0.0,0.0,0.396916776895523,0.4559583067893982,0.0,0.0,0.3838337659835815,0.4620004594326019,0.3894070982933044,0.507327139377594,0.3752199709415436,0.5074023008346558,0.3906697630882263,0.5613948702812195,0.3728878796100616,0.5678116679191589,0.4085086286067962,0.5884555578231812,0.4030719697475433,0.5766704082489014,0.3836506009101867,0.6126610636711121,0.3758026659488678,0.6145583987236023,0.385558933019638,0.6901075839996338,0.3948268592357635,0.6860378980636597,0.3486618101596832,0.7437127232551575,0.3779509663581848,0.7664969563484192,open
follow,1,0.4021749794483185,0.4619560539722442,0.0,0.0,0.3983646929264068,0.4551257789134979,0.0,0.0,0.3855100870132446,0.4596900343894958,0.391331136226654,0.5063799023628235,0.3745450377464294,0.5055735111236572,0.391000896692276,0.5577986240386963,0.3761610090732574,0.5657965540885925,0.4086979031562805,0.5851898193359375,0.4056653976440429,0.574787437915802,0.3879086375236511,0.6102791428565979,0.3776266872882843,0.6130923628807068,0.3904086947441101,0.6832576990127563,0.3953539133071899,0.6844053268432617,0.3541845381259918,0.7309767603874207,0.3775153458118438,0.7678631544113159,open
follow,1,0.404994785785675,0.4605681002140045,0.0,0.0,0.401778906583786,0.4537033140659332,0.0,0.0,0.3908938467502594,0.4578107297420501,0.3940863609313965,0.5052541494369507,0.3748241364955902,0.5031996965408325,0.3913800120353699,0.5551881790161133,0.3787856996059418,0.5634642839431763,0.4075106978416443,0.5802236795425415,0.4066088795661926,0.574475884437561,0.3925758004188537,0.6087728142738342,0.3794926404953003,0.6120229363441467,0.3979445099830627,0.6804109811782837,0.3937832713127136,0.6861830353736877,0.3631893992424011,0.7306417226791382,0.3764403164386749,0.7688688635826111,open
follow,1,0.4078808128833771,0.4557253420352936,0.0,0.0,0.4038719236850738,0.449143499135971,0.0,0.0,0.3915702998638153,0.4539776146411896,0.3986192643642425,0.4982679486274719,0.3766442835330963,0.4975012838840484,0.0,0.0,0.3792702555656433,0.5603487491607666,0.0,0.0,0.4076374471187591,0.5719372630119324,0.3986667692661285,0.6036440134048462,0.3830624520778656,0.6071822047233582,0.4113070666790008,0.6801210641860962,0.3877190351486206,0.684777557849884,0.365589827299118,0.7294069528579712,0.3793907165527344,0.7730724811553955,open
follow,1,0.4099378883838653,0.4553059041500091,0.0,0.0,0.4060419201850891,0.4481652975082397,0.0,0.0,0.3925610482692718,0.4513119459152221,0.4006898999214172,0.4946606159210205,0.379937469959259,0.4951516091823578,0.0,0.0,0.3788554072380066,0.5540090203285217,0.0,0.0,0.4094239175319671,0.5688756108283997,0.4005934000015259,0.6024661660194397,0.3847836554050445,0.6059478521347046,0.4079571068286896,0.6737526655197144,0.3875004947185516,0.6860262155532837,0.3827881217002868,0.7418601512908936,0.3799344301223755,0.7609938383102417,open
follow,1,0.4129772186279297,0.453805923461914,0.0,0.0,0.4092460870742798,0.4463608562946319,0.0,0.0,0.3962569832801819,0.4499922394752502,0.4039998948574066,0.4944815039634704,0.3815522789955139,0.4913773238658905,0.0,0.0,0.3834451138973236,0.5497657656669617,0.0,0.0,0.4155621528625488,0.5676964521408081,0.4046208560466766,0.6019509434700012,0.3875894546508789,0.6033618450164795,0.4068537950515747,0.6799976229667664,0.3886262774467468,0.6811942458152771,0.3962155282497406,0.7443611025810242,0.3756045699119568,0.7616350650787354,open
follow,1,0.4148290753364563,0.453094482421875,0.0,0.0,0.4107069373130798,0.4459417760372162,0.0,0.0,0.3976844251155853,0.4504410922527313,0.4046545326709747,0.4957277178764343,0.3860093951225281,0.4925141930580139,0.0,0.0,0.3784043192863464,0.546934187412262,0.0,0.0,0.4106356799602508,0.5599263310432434,0.4013681709766388,0.6018345952033997,0.3881195187568664,0.6021308898925781,0.3972326517105102,0.6853774785995483,0.3884720802307129,0.6844586133956909,0.386967658996582,0.7539600729942322,0.3758071064949035,0.7641473412513733,open
follow,1,0.4171595871448517,0.4536448419094085,0.0,0.0,0.4135809242725372,0.4471756219863891,0.0,0.0,0.4018871188163757,0.4522022604942322,0.4084291756153106,0.4948452413082123,0.3867543339729309,0.4935488700866699,0.0,0.0,0.376074880361557,0.5480973124504089,0.0,0.0,0.405035138130188,0.5494741797447205,0.4036732912063598,0.6013914942741394,0.3884980082511902,0.6025021076202393,0.4000124335289001,0.6844850182533264,0.3874215185642242,0.6834757924079895,0.3930141031742096,0.7521962523460388,0.3764353692531585,0.7589420080184937,open
follow,1,0.4149940609931946,0.4583211243152618,0.0,0.0,0.4116187989711761,0.4516057670116424,0.0,0.0,0.4018201231956482,0.4539601802825928,0.4149538278579712,0.4944132566452026,0.3855852782726288,0.4925295114517212,0.0,0.0,0.372403085231781,0.5425840616226196,0.0,0.0,0.3937500417232513,0.5592450499534607,0.4088499248027801,0.5980491042137146,0.3887922465801239,0.5987774133682251,0.4083398282527923,0.679398238658905,0.3881705999374389,0.6795825958251953,0.4114197790622711,0.7490575313568115,0.3853505253791809,0.7532965540885925,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4023676812648773,0.4620876312255859,0.4221200942993164,0.4668177664279938,0.3883392214775085,0.5031273365020752,0.4272776544094085,0.5126867890357971,0.3727100491523742,0.5462002754211426,0.4345325529575348,0.5671439170837402,0.3906430900096893,0.5448813438415527,0.4350051879882812,0.5790944695472717,0.3960903584957123,0.6196168661117554,0.4179991781711578,0.622780442237854,0.397446721792221,0.7029422521591187,0.4007226824760437,0.698553204536438,0.4150208830833435,0.7802594304084778,0.3895082473754883,0.7684521079063416,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212108552455902,0.4602972269058227,0.3865559995174408,0.4987435936927795,0.4243832528591156,0.5033286809921265,0.3704556822776794,0.5483015179634094,0.432181566953659,0.5578440427780151,0.3848200440406799,0.5628060102462769,0.4404764473438263,0.5781980752944946,0.3940683305263519,0.6148788332939148,0.4155159294605255,0.615593433380127,0.3892733156681061,0.7048680782318115,0.3968012928962707,0.6956907510757446,0.4066903293132782,0.7904050946235657,0.3900000154972076,0.7657662034034729,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109776616096496,0.4657208919525146,0.3810275793075561,0.5047095417976379,0.4176859855651855,0.507843554019928,0.3660891950130462,0.5439510941505432,0.4317724108695984,0.5562965273857117,0.3810161054134369,0.5582339763641357,0.4471723437309265,0.5742597579956055,0.3884115517139435,0.6137003898620605,0.4103426337242126,0.6147850751876831,0.3809223771095276,0.7008190751075745,0.3998291790485382,0.7028347253799438,0.3923505842685699,0.7842351794242859,0.4055250287055969,0.785496711730957,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3847407698631286,0.4624630510807037,0.4042210876941681,0.4627937376499176,0.3734874725341797,0.5011893510818481,0.4126031100749969,0.5056447386741638,0.3627527058124542,0.5417964458465576,0.4324589669704437,0.5510718822479248,0.3771879076957702,0.5555552244186401,0.4457304179668426,0.5676243901252747,0.3823214471340179,0.6092723608016968,0.4069750905036926,0.6115609407424927,0.3729010224342346,0.7024785876274109,0.3991796374320984,0.7030560374259949,0.3746442794799804,0.7950438261032104,0.4037877023220062,0.7869033813476562,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3788762390613556,0.460447609424591,0.3988055288791656,0.4616026282310486,0.3676213324069977,0.5034065842628479,0.4069720208644867,0.5074518918991089,0.3610270917415619,0.5475713014602661,0.4323669373989105,0.5518586039543152,0.371246725320816,0.559272050857544,0.4477558434009552,0.5547599196434021,0.3748909831047058,0.6124992370605469,0.4005728960037231,0.6136561632156372,0.3679771721363067,0.7082213163375854,0.3974414765834808,0.7021917104721069,0.3624518513679504,0.7972461581230164,0.3969793617725372,0.7825078368186951,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3708371222019195,0.4631504416465759,0.3926331102848053,0.4635365009307861,0.3612670004367828,0.5059515833854675,0.399739921092987,0.5096837282180786,0.3607578575611114,0.5486937165260315,0.426854521036148,0.5493044257164001,0.3688991665840149,0.5586341023445129,0.4461304545402527,0.5489977598190308,0.3703412115573883,0.6148439049720764,0.3960696756839752,0.6156219244003296,0.3633373379707336,0.7082176208496094,0.39704230427742,0.7015462517738342,0.3555599451065063,0.7978927493095398,0.3954870402812958,0.7752593755722046,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888322114944458,0.4647330343723297,0.3575001358985901,0.5068808794021606,0.3947539031505584,0.5113615989685059,0.3567865490913391,0.5517823696136475,0.4234744906425476,0.5532904863357544,0.3614514470100403,0.5637136697769165,0.4455268085002899,0.5475009679794312,0.3662179112434387,0.6144503951072693,0.3909598886966705,0.6150750517845154,0.3601094186306,0.7073959708213806,0.3941513299942016,0.6986188888549805,0.3501721918582916,0.7988712191581726,0.3884049355983734,0.7764527797698975,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854730725288391,0.4680071473121643,0.3559688627719879,0.507142961025238,0.3889779448509216,0.5120357871055603,0.3590787947177887,0.5527105927467346,0.4139983355998993,0.5563053488731384,0.0,0.0,0.4385071992874145,0.5532889366149902,0.3621187508106231,0.6170250177383423,0.3845154643058777,0.6176693439483643,0.3579054772853851,0.7082198262214661,0.3911548852920532,0.6999505162239075,0.3456000983715057,0.8002064824104309,0.3809385299682617,0.775253176689148,open
lead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800300359725952,0.4719446003437042,0.3539797961711883,0.5119516849517822,0.384976863861084,0.5156010985374451,0.3574372231960296,0.5600045323371887,0.4058479368686676,0.5650895833969116,0.0,0.0,0.4313179850578308,0.5591525435447693,0.360065758228302,0.6229140758514404,0.3816761374473572,0.6218856573104858,0.3550349473953247,0.7120012640953064,0.390992671251297,0.7005423903465271,0.3395782709121704,0.8036453127861023,0.3722055554389953,0.7738167643547058,open
lead,1,0.3855882585048675,0.4777108132839203,0.0,0.0,0.3834603428840637,0.4706541299819946,0.0,0.0,0.375616192817688,0.4741875529289245,0.3523856997489929,0.5150110721588135,0.3815709948539734,0.5176588296890259,0.3540636003017425,0.5652329921722412,0.3968563079833984,0.5688483715057373,0.3611865639686584,0.575848400592804,0.4192804396152496,0.5669800639152527,0.3570011258125305,0.6251070499420166,0.3779492378234863,0.6236509680747986,0.3513922393321991,0.7109242677688599,0.3883498311042785,0.7021964192390442,0.3362579941749573,0.8008875846862793,0.3652186691761017,0.7755667567253113,open
lead,1,0.3844633996486664,0.4793553650379181,0.0,0.0,0.3824135661125183,0.4721555411815643,0.0,0.0,0.374068945646286,0.475854218006134,0.3514518439769745,0.5164215564727783,0.3786416351795196,0.5194910764694214,0.3502078950405121,0.5671992301940918,0.3866056501865387,0.5726989507675171,0.3617843687534332,0.5773895382881165,0.4109775722026825,0.5737365484237671,0.3547292351722717,0.6271571516990662,0.3745385408401489,0.6260359287261963,0.349588006734848,0.7120060324668884,0.3850625455379486,0.7067867517471313,0.3325104117393493,0.800218403339386,0.3594695329666137,0.778814435005188,open
lead,1,0.3838458359241485,0.481258749961853,0.0,0.0,0.3817009329795837,0.4739161431789398,0.0,0.0,0.3724479377269745,0.4768902957439422,0.3526876270771026,0.517584502696991,0.3761536777019501,0.5218310952186584,0.3500344157218933,0.5705767869949341,0.3806280791759491,0.5792347192764282,0.3646486401557922,0.5820539593696594,0.4023514688014984,0.5845900177955627,0.354435384273529,0.6279987096786499,0.3714403212070465,0.6278443336486816,0.3501391410827636,0.7106110453605652,0.3811087012290954,0.7088267207145691,0.3303088545799255,0.7948943972587585,0.3548881411552429,0.7804573774337769,open
lead,1,0.3843218684196472,0.4799492061138153,0.0,0.0,0.3819039762020111,0.4731302857398987,0.0,0.0,0.3725562691688537,0.4778006672859192,0.3553692400455475,0.515692949295044,0.3731943666934967,0.5222196578979492,0.0,0.0,0.3736477792263031,0.5805798768997192,0.0,0.0,0.394954115152359,0.5847396850585938,0.3551168441772461,0.6265092492103577,0.3680809438228607,0.628101110458374,0.3527568280696869,0.7077992558479309,0.3770297169685364,0.707196056842804,0.3282361924648285,0.7842088937759399,0.3517384827136993,0.7798810005187988,open
lead,1,0.3853384256362915,0.4747472107410431,0.0,0.0,0.3826605975627899,0.4686132669448852,0.0,0.0,0.3733821213245392,0.4758788049221039,0.3597532212734222,0.5127618312835693,0.3706332445144653,0.519849956035614,0.0,0.0,0.369213730096817,0.5807110667228699,0.0,0.0,0.3935635983943939,0.5841489434242249,0.3571232259273529,0.6248207688331604,0.3642570376396179,0.6273627281188965,0.3590360581874847,0.7067037224769592,0.3716042637825012,0.7047079205513,0.3317054808139801,0.7781253457069397,0.3410212397575378,0.7813353538513184,open
lead,1,0.3871774971485138,0.4751198589801788,0.0,0.0,0.3840900361537933,0.4691008031368255,0.0,0.0,0.3731926083564758,0.4772155880928039,0.3645547032356262,0.5147503614425659,0.3699587881565094,0.5207747220993042,0.0,0.0,0.3666245639324188,0.5787727236747742,0.0,0.0,0.3914072215557098,0.5787349343299866,0.3588341772556305,0.6231905221939087,0.3626277148723602,0.6256272792816162,0.3623609244823456,0.7039910554885864,0.3731125295162201,0.7045667767524719,0.3319877088069916,0.7675122022628784,0.3466483354568481,0.7793905138969421,open
lead,1,0.3877258598804474,0.4747086763381958,0.0,0.0,0.3846279680728912,0.4685065746307373,0.0,0.0,0.3739655911922455,0.4756354987621307,0.3666285872459411,0.5129268765449524,0.3696846067905426,0.518018364906311,0.0,0.0,0.364364743232727,0.5748153924942017,0.0,0.0,0.3890698552131653,0.5751925706863403,0.359573483467102,0.6204991936683655,0.3626205623149872,0.6235541105270386,0.3640669882297516,0.6994039416313171,0.3742519021034241,0.701406717300415,0.3343549370765686,0.7563928365707397,0.3505896627902984,0.7802267074584961,open
